id,source,split,guidebook,topic,question,short_answer,evidence,subquestion,options,correct_answer
casimedicos_617_119,CasiMedicos,dev,,TRAUMATOLOGY,"Caso clinico: Mujer de 13 años, sin antecedentes relevantes, con menarquia hace 3 meses, seguida desde los 10 años por escoliosis idiopática que ha empeorado. En la exploración física presenta una giba de 7 grados en el test de Adams y en el escoliograma una curva toracolumbar T4-L1 de 35 grados de Cobb y un Risser 0. CORRECT ANSWER: 2",Prescribir una ortesis tipo corsé.,"Nos presentan el caso de una paciente de 13 años, con la menarquia hace 3 meses, una curva toracolumbar T4-L1 de 35º y un Risser 0. Como norma general podríamos decir que por debajo de los 50º el tratamiento suele ser conservador, existiendo dos opciones: observación o uso de corsé para enlentecer la evolución. En este caso teniendo en cuenta el crecimiento remanente que queda (menarquia hace 3 meses y Risser 0) lo más indicado sería utilizar corsé (Respuesta 2 correcta).",,"{'1': 'Recomendar natación y revisión en tres meses.', '2': 'Prescribir una ortesis tipo corsé.', '3': 'Derivar a fisioterapia para elastificación del raquis.', '4': 'Revisar en 6 meses con una nueva radiografía.', '5': 'nan'}",2
casimedicos_146_231,CasiMedicos,dev,,PEDIATRICS,"Caso clinico: Un lactante de 7 meses acude a urgencias derivado por su pediatra de zona por sospecha de enfermedad de Kawasaki. Refiere fiebre de hasta 39,5ºC de 5 días de evolución que no cede a pesar del tratamiento con amoxicilina pautado hace 72 horas por sospecha de faringoamigdalitis aguda. Durante las últimas 24 horas asocia exantema eritematoso ni pruriginoso de evolución cefalocaudal y durante los últimos días llama la atención a sus padres la tos y una intensa conjuntivitis. No refieren rinorrea. A la exploración clínica presenta subcrepitantes en ambas bases pulmonares sin taquipnea ni signos de dificultad respiratoria. A la exploración orofaríngea se evidencian manchas blanquecinas en mucosa yugal. ¿Cuál es el diagnóstico más probable?",Sarampión.,"La respuesta correcta es la 5. La pista está en las lesiones blanquecinas de la mucosa yugal que corresponden a las manchas de Koplik, que son patognomónicas del sarampión, aunque como observación diría que suelen aparecer en la fase prodrómica de la enfermedad y muchas veces ya no se ven cuando aparece el exantema. En este caso está describiendo un sarampión complicado con una neumonía.",,"{'1': 'Enfermedad de Kawasaki.', '2': 'Escarlatina.', '3': 'Reacción alérgica a la amoxicilina.', '4': 'Mononucleosis infecciosa.', '5': 'Sarampión.'}",5
casimedicos_467_92,CasiMedicos,dev,,ORTHOPEDIC SURGERY AND TRAUMATOLOGY,"Caso clinico: Mujer que presenta dificultad para caminar tras una cirugía ginecológica. Tiene dolor leve en el muslo y le falla la pierna al apoyar. En la exploración presenta debilidad para la flexión de la cadera y para la extensión de la rodilla, y disestesias en la cara anterior del muslo. ¿Cuál es el diagnóstico de sospecha más probable?:",Neuropatía del nervio femoral.,"El nervio femoral (aunque poco habitual) puede ser dañado en una operación cesárea, una histerectomía o una operación abdominal baja. Esta lesión nerviosa produce hipoestesia y debilidad a lo largo de su distribución. La femoroneuropatía se manifiesta por una parálisis (25% de los casos) de los músculos cuádriceps, abolición de los reflejos rotulianos e hipoestesia de la cara anterior e interna del muslo. Por lo tanto, respuesta 1 correcta. El nervio fémoro cutáneo o cutáneo femoral lateral (L2,L3) es solo sensitivo encargándose de la sensibilidad de la piel de la cara lateral y anterior del muslo hasta la rodilla, por lo que no explicaría el problema motor de la marcha y 2 es falsa. El nervio obturador (L2-L4) es un nervio mixto. A nivel motor inverva el obturador externo, pectíneo, aproximador corto, los aproximadores (aductores) y grácil. A nivel sensitivo la cápsula de la articulación coxofemoral, cara medial del muslo por encima de la rodilla. Por tanto ni afecta a la sensibilidad de la cara anterior del muslo ni a la extensión de la rodilla de modo que 3 es falsa. Una lesión del nervio ciático a nivel motor afecta a la flexión de la rodilla no a su extensión y a nivel distal a esta (no cuentan nada de clínica distal) y a nivel sensitivo también es distal en la cara externa de la pierna y en el pie por lo que 4 también es falsa.",,"{'1': 'Neuropatía del nervio femoral.', '2': 'Meralgia parestésica del nervio fémoro cutáneo.', '3': 'Neuropatía del nervio obturador.', '4': 'Neuropatía del nervio ciático.', '5': 'nan'}",1
casimedicos_449_151,CasiMedicos,dev,,NEUROSURGERY,Caso clinico: Un niño de 13 años presenta un cuadro subagudo de cefalea y diplopia. La exploración neurológica muestra una parálisis de la mirada vertical y la resonancia magnética una lesión captante de contraste en la región pineal que obstruye el acueducto de Silvio. CORRECT ANSWER: 3,Tumor de células germinales.,"Los tumores germinales son los más frecuentes en niños en la región pineal. Suelen captar homogéneamente y provocar hidrocefalia triventricular y Parinaud. Los glioblastomas suelen darse en adultos a nivel lobar, los meduloblastomas son los tumores malignos más frecuentes a nivel de fosa posterior en niños (vermis y techo del IV ventrículo) pero raros a nivel pineal y los meningiomas son raros en niños y también en la región pineal.",,"{'1': 'Glioblastoma.', '2': 'Meduloblastoma.', '3': 'Tumor de células germinales.', '4': 'Meningioma.', '5': 'nan'}",3
casimedicos_433_118,CasiMedicos,dev,,INFECTIOUS DISEASES AND MICROBIOLOGY,"Caso clinico: Luis es un joven de 25 años que sufrió esplenectomía tras accidente de bicicleta hace 1 año. Tiene un perro que Ie mordió hace 24 horas y le ha producido una pequeña herida en la mano derecha. Acude a su centro de salud (situada a 3 horas del hospital más cercano) por fiebre de 39ºC, dolor en la herida y malestar general. A la exploración PA 100/60 mm Hg, FC 110 latidos por minuto, ligera inflamación en la herida sin pus. ¿Cual de las siguientes actuaciones está más indicada en este momento?",Dar 400 mg de moxifloxacino oral y enviar al hospital.,"El perro es doméstico, conocido y puede ser sometido a vigilancia, por lo tanto habría que esperar a que pase el periodo de observación y no se recomienda profilaxis. En este punto solo tendremos que preocuparnos por la posible bacteriemia que puede estar ocurriendo en un paciente con posibilidad de alto riesgo por asplenia. El tratamiento de elección en mordedura de perro es amoxicilina/clavulánico pero no está, así que podemos usar otro como clindamicina más una cefalosporina o clindamicina + moxifloxacino pero de igual forma no está contemplado entre las alternativas. En un primer intento contestamos la 4, pero la respuesta correcta es la 3, por la segunda parte de la pregunta; es un paciente de alto riesgo con signos incipiente de sepsis por lo que debe de enviarse al hospital, aquí la clave más que en el antibiótico está en la postura a tomar, en la segunda parte de cada respuesta.. Se podría impugnar ya que no dicen en cual comunidad ocurrió la mordedura (si fuera en Ceuta o Melilla el protocolo puede variar).",,"{'1': 'Enviar al hospital para vacunar de rabia y tétanos y mantener en observación.', '2': 'Limpiar la herida y administrar gamaglobulina inespecífica intramuscular.', '3': 'Dar 400 mg de moxifloxacino oral y enviar al hospital.', '4': 'Dar clindamicina 600 mg oral cada 8 horas y observación.', '5': 'nan'}",3
casimedicos_337_31,CasiMedicos,dev,,GYNECOLOGY AND OBSTETRICS,"Caso clinico: Mujer de 20 años con tumoración ovárica de 15 cm, sólido-quística, detectada por ecografía tras presentar síntomas abdominales inespectíficos. En el estudio histopatológico de la pieza correspondiente se encuentran dientes, pelos, zonas de epitelio intestinal, áreas de epitelio escamoso (15%) y bronquial, así como elementos neuroectodérmicos y embrionarios en varias de las preparaciones histológicas. CORRECT ANSWER: 3",Teratoma quístico maduro.,"La respuesta es la 3, teratoma quístico maduro. Esto es así por las características propias del tumor:los teratomas maduros se hallan constituidos por tejidos adultos, procedentes de las tres hojas embrionarias, con neto predominio de los elementos ectodérmicos (epidermis, estructuras pilosebáceas y tejido neural). El teratoma maduro es un tumor de las células germinales ováricas.",,"{'1': 'Teratocarcinoma.', '2': 'Teratoma inmaduro.', '3': 'Teratoma quístico maduro.', '4': 'Disgerminoma.', '5': 'nan'}",3
casimedicos_296_17,CasiMedicos,dev,,INFECTIOUS DISEASES,"Caso clinico: Un hombre de 47 años, fumador activo, con historia de abuso de drogas por vía parenteral acude a Urgencias por un cuadro de 2 horas de evolución de dolor costal izquierdo pleurítico de inicio agudo y disnea progresiva hasta hacerse de reposo. En las 2 semanas previas había presentado febrícula, malestar general y tos seca. A la exploración el paciente impresiona de gravedad, está taquipneico a 36 rpm, con tiraje supraclavicular, saturación de oxígeno por pulsioximetría de 81%, cianosis, sudoración, taquicardia a 135 latidos por minuto y PA de 75/47 mm Hg. La tráquea está desviada hacia el lado derecho y la auscultación demuestra ausencia completa de murmullo vesicular en hemitórax izquierdo. Se realiza una serología VIH que resulta positiva y presenta un recuento de linfocitos CDA de 176 células/ml. ¿Cuál es el diagnóstico más probable?",Neumonía por Pneumocystis jiroveci.,"Paciente con factor de riesgo para adquisición de VIH, que acude a urgencias por un cuadro de inicio subagudo de 2 semanas de evolución (febrícula, malestar general y tos seca) que se agrava de forma brusca (dolor pleurítico) y progresiva (disnea). El examen físico sugiere un neumotórax (taquipnea, tiraje, baja saturación, cianosis, diaforesis, taquicardia, tráquea desviada y ausencia de murmullo vesicular). Tiene una serología de para VIH positiva y un CD4 menos de 200 cel./mL. La radiografía muestra hiperclaridad en el campo pulmonar izquierdo con ausencia de vasos entre el límite del pulmón y la pared torácica del lado izquierdo, desplazamiento del mediastino y de la tráquea al lado derecho, además se observa un muñón en el hilio pulmonar izquierdo que correspondería al pulmón colapsado. La sospecha de VIH es alta y aunque está pendiente de confirmación, en la urgencia es válido asumir esta opción. Dicho esto, busco patologías que se asocien a este cuadro, la rotura de una bulla si bien se relaciona con la aparición de síntomas bruscos no va de la mano con los otros síntomas (hay que buscar algo que explique todo o casi todo), la neumonía si bien es cierto puede estar relacionada con buena parte de los síntomas no se correlaciona con la imagen, la TB pulmonar podría estar manifestarse con todo lo antes dicho y provocar un neumotórax, pero aquí ante un cuadro respiratorio con más de 7 días de evolución que se complica de forma brusca, en un paciente con una alta sospecha de infección por VIH la opción más clara va por la neumonía por P. jirovecii. En los pacientes con Pneumocystis, el 10%, aparecen neumatoceles que en ocasiones pueden abrirse al espacio pleural produciendo un neumotórax espontáneo. Recordando, los gérmenes más frecuentes en la afectación pulmonar en pacientes con infección por VIH/SIDA son P. jiroveci (solo o asociado a tuberculosis u otras micobacterias), S. pneumoniae, H. influenzae, S. aureus, citomegalovirus, Legionella, estafilococos y bacilos gramnegativos (Pseudomonas). Los pacientes con neumonía por P. jirovecii presentan, en el 90% de casos, un recuento de CD4< 250 cel./mL.",,"{'1': 'Rotura de bulla enfisematosa subpleural.', '2': 'FNeumonía bacteriana necrotizante adquirida en la comunidad.', '3': 'Tuberculosis pulmonar.', '4': 'Neumonía por Pneumocystis jiroveci.', '5': 'nan'}",4
casimedicos_76_87,CasiMedicos,dev,,"ANESTHESIOLOGY, CRITICAL CARE AND EMERGENCIES","Caso clinico: Mujer de 76 años con obesidad y diabetes mellitas tipo 2 en tratamiento con metformina. Acude a urgencias porque desde hace 3 días presenta fiebre de 38ºC, poliaquiuria, disuria, intensa sed y disminución progresiva del nivel de consciencia. En la exploración física se aprecian signos de deshidratación, PA de 95/54 mm Hg y no hay signos de localidad neurológica. En la analítica destaca leucocitosis, creatinina de 1,8 mg/dL y glucemia de 855 mg/dL. ¿Cuál es el diagnóstico mas probable?",Coma hiperglucémico hiperosmolar no cetósico.,"La pregunta cuenta el caso de una paciente diabética tipo 2 con hiperglucemia y disminución del nivel de conciencia sin focalidad neurológica en el contexto de una infección urinaria y que ha desarrollado una insuficiencia renal aguda de probable origen prerrenal. La opción 2 se descarta de forma inmediata puesto que el cuadro clínico no es de insuficiencia cardiaca. La opción 3 también se descarta porque no cuadra con la clínica y además el HSD daría clínica neurológica con localidad. La opción 4 se descarta puesto que la insuficiencia renal obstructiva no da poliaquiuria, disuria ni el resto de la clínica. La opción 5 es menos probable porque la cetoacidosis diabética es mas tipica de DM tipo 1. Por tanto la opción correcta es la 1.",,"{'1': 'Coma hiperglucémico hiperosmolar no cetósico.', '2': 'Insuficiencia cardiaca.', '3': 'Hematoma subdural.', '4': 'Insuficiencia renal de causa obstructiva.', '5': 'Cetoacidosis diabética con coma.'}",1
casimedicos_159_111,CasiMedicos,dev,,UROLOGY,"Caso clinico: Un paciente varón de 45 años de edad con antecedentes de litiasis úrica con cólicos nefríticos expulsivos de repetición desde hace 25 años, acude a Urgencias refiriendo palpitaciones y dolor lumbar derecho intenso desde hace 2 horas antes. El análisis de orina muestra un pH de 5,5 y leucocituria sin proteinuria. El ECG confirma una fibrilación auricular no conocidad previamente. En la bioquímica sanguínea destaca una creatinina de 0.9mg/dl, un calcio de 11mg/dl y una LDH de 950 U/l. ¿Cual es la maniobra diagnóstica mas útil a realizar?",TAC con contraste.,"En esta pregunta tengo mas dudas en cuanto a cual es la respuesta correcta, pues debemos interpretar cual es la prueba mas útil, con cual podemos obtener mas rendimiento. No obstante esta situación depende así mismo de los servicios de radiología de cada centro y de sus preferencias. Me centraré en la parte urológica, dejando de lado el resto de sintomatología. • La Rx de abdomen es el primer estudio de imagen a realizar por ser rápido, sencillo y prácticamente inocuo (salvo en niños y gestantes). El 90% de los cálculos son radiopacos y por lo tanto visibles, pero la sensibilidad de esta prueba, utilizada de manera aislada, disminuye hasta el 45-59%. Es una prueba obligatoria en toda sospecha de dolor cólico. No obstante con menor rendimiento que las otras. Aunque la historia urológica hable de litiasis úrica (radiotrasparente), con un ph ácido que reafirma el diagnóstico de origen úrico, no podemos descartar nunca la litiasis de oxalato cálcico que puede aparecer de forma sincrónica. • La UIV me parece una de las opciones con mayor rendimiento. Nos dará claridad diagnóstica de obstrucción, de su magnitud y de su repercusión renal. Considerada durante mucho tiempo la exploración de elección para el estudio de los pacientes con litiasis renal. Es una prueba con sensibilidad y especificidad elevadas (87-90% y 94-100%, respectivamente), relativamente inocua, y al alcance de todos los hospitales. Nos informa del número, tamaño, forma y situación del cálculo, así como del estado funcional del riñón afecto. • El TAC con contraste me parece la opción con mayor rendimiento. Sirve para descubrir litiasis que otras pruebas no logran encontrar y nos da una imagen global del resto de estructuras. Gran rendimiento pero también mas cara, mas tiempo, mas radiación. Se ha confirmado como una exploración de gran sensibilidad y especificidad, superando a las anteriores pruebas (94-100% y 92-100%, respectivamente, para la detección de cálculo ureteral) y con sus numerosas ventajas se ha convertido en el examen de referencia por lo que se espera que reemplazará a UIV y la ecografía en todo el mundo. Realiza un barrido helicoidal con cortes de 5 mm que permite la detección de cálculos de hasta 2 mm. Con la administración de contraste, permite la evaluación de la función renal. • La Ecografía es una prueba rápida, barata e inocua, pero muy radiólog-dependiente. Da gran información renal sobre repercusión obstructiva, pero menor calidad de cara a encontrar una litiasis. La ecografía sólo detecta cálculos mayores de 4 mm, situados en la unión pielo-ureteral o la unión urétero-vesical, mientras que el uréter lumbar y pelviano es poco accesible debido a la interposición de las asas intestinales. Por ello, la ecografía realizada de manera aislada es poco sensible (20-45%) para la detección de cálculos, pero asociada a la radiografía simple de abdomen aumenta su sensibilidad y especificidad. • La ecocardiografía doppler no tiene uso en el diagnóstico urológico. Mi respuesta sería la TAC con contraste ev y fase excretora (respuesta (c).), en cuanto a rendimiento, sensibilidad y especificidad. Hay servicio de radiología mas hábiles o predispuestos a una u otra. Sin olvidar que la Rx de abdomen siempre debe hacerse en la sospecha de un cólico.",,"{'1': 'Radiografía simple de abdomen.', '2': 'UIV.', '3': 'TAC con contraste.', '4': 'ECOgrafía abdominal.', '5': 'ECOCARDIOGRAFÍA doppler.'}",3
casimedicos_52_144,CasiMedicos,dev,,PSYCHIATRY,"Caso clinico: Un paciente de 36 años, oriundo de otra cultura que vive en España desde hace 4 años se presenta en una consulta de S.N. de Salud. Refiere presentar desde hace 10 meses sintomatología ansiosa y humor depresivo. No tiene antecedentes psiquiátricos previos. Seguro que el imaginario paciente se lleva algún antidepresivo porque a lo mejor algo ayuda (1).",Trastorno de adaptación.,"La relativa levedad de los síntomas, que no interfieren de forma grave en su actividad diaria, excluye en principio el diagnóstico de depresión mayor. No hay datos de fases hipomaníacas que justifiquen un trastorno bipolar II. La distimia precisa una duración de al menos dos años. La ciclotimia es un diagnóstico hoy en día muy raro (porque, como decía Castilla del Pino en una entrevista, lo que antes eran ciclotímicos los llamamos ahora bipolares, contribuyendo a una de las múltiples epidemias psiquiátricas de nuestro tiempo), que consta de oscilaciones entre el polo depresivo y el maniforme, leves. Pero no hay datos de tales oscilaciones. La respuesta correcta es, con toda probabilidad, la 3. El trastorno adaptativo aparece en los 3 meses posteriores al acontecimiento estresante y no dura más de 6 meses si ha cesado el mismo o sus consecuencias (lo que no es el caso porque el hermano del imaginario paciente sigue muerto).",,"{'1': 'Depresión mayor.', '2': 'Trastorno bipolar II.', '3': 'Trastorno de adaptación.', '4': 'Distimia.', '5': 'Ciclotimia.'}",3
casimedicos_297_50,CasiMedicos,dev,,INFECTIOUS DISEASES,"Caso clinico: Un hombre de 58 años refería una historia de semanas de evolución con lesiones cutáneas progresivas, medianamente dolorosas, en su brazo izquierdo. Había empezado como una lesión eritematosa en su pulgar izquierdo. Tenía unas estrías rojizas visibles como líneas de conexión entre las lesiones. El paciente no presentaba fiebre ni otros síntomas generales. Había estado trabajando en su jardín pero no recordaba haberse hecho ninguna herida. El diagnóstico etiológico se realizó por cultivo de una biopsia cutánea. ¿Cuál es el agente causal más probable de este proceso?",Esporotricosis.,"El paciente desarrolla una actividad en contacto con tierra y plantas (que nos la proporcionan de una forma no gratuita). Los síntomas son crónicos, que empezaron de forma distal (pulgar izquierdo) y van afectando al brazo ipsilateral (estrías rojizas). No había síntomas sistémicos. Comentan además que el diagnóstico fue hecho a partir de una biopsia cutánea. De los microorganismos comentados, el Microsporum gypseum no suele manifestar la diseminación de la infección de un aspecto linfangítico, en general los hongos queratinófilos (dermatofitos)no tienen ninguna capacidad de invadir tejidos profundos, así que descartamos esta opción. La infección por Staphylococcus aureus puede afectar capas superficiales y profundas de los tejidos, se pueden diseminar siguiendo un trayecto linfangítico, pero no es usual una evolución tan larga, suele ser aguda (días) y acompañada de síntomas sistémicos por lo general, por eso descartamos esta opción. El Mycobacterium marinum (y no Mycobacterum marinum) es una micobacteria no tuberculosa que se caracteriza por ser ambiental, oportunista y fotocromógena. Tiene un crecimiento lento, de 2 a 8 semanas, a una temperatura que oscila entre los 30 a 37 °C. Afecta a diferentes especies de peces tanto de aguas frías, cálidas, dulces o saladas, especialmente aguas estancadas de peceras y piscinas sin cloro. La infección en el humano se produce por el contacto directo con peces o con aguas contaminadas en presencia de una pérdida de continuidad en la piel del huésped. Nuestro paciente no tiene antecedente de exposición a peces o agua (no lo dicen), así que teniendo en cuenta que por lo general el diagnóstico se basa en un alto índice de sospecha y preguntando de forma específica este antecedente, nuestro caso se aleja de esta posibilidad. El complejo Sporothrix schenckii es el agente causal de la Esporotricosis, este hongo dimórfico se ubica en el suelo, el complejo está formado por 5 especies, S. schenckii sensu strictu, S. brasiliensis y S. globosa, capaces de causar enfermedad humana y animal; las otras dos son S. mexicana y S. albicana no asociadas con ninguna enfermedad. Los pacientes se suelen contagiar por la exposición a la tierra mediante un objeto punzante (espinas, tallos, garras de animales, etc) y presentan una evolución lenta, afecta tejidos profundos y su diseminación típicamente suele seguir un trayecto como el descrito en la pregunta.",,"{'1': 'Dermatofitosis por Microsporum gypseum.', '2': 'Infección cutánea por Staphylococcus aureus.', '3': 'Esporotricosis.', '4': 'Infección cutánea por Mycobacterium marinum.', '5': 'nan'}",3
casimedicos_74_63,CasiMedicos,dev,,"ANESTHESIOLOGY, CRITICAL CARE AND EMERGENCIES","Caso clinico: Una mujer de 67 años con antecedentes de insuficiencia cardiaca congestiva (que lleva tratamiento con ramipril y furosemida) y diabetes tipo 2 (en tratamiento con insulina) acue a urgencias por disnea. En gasometría realizada respirando aire ambiente se observa un pH 7.45, paO2 56, PaCO2 30 mm Hg, HCO3 26 mm Hg. ¿Qué alteración gasométrica presenta la paciente?",Insuficiencia respiratoria hipoxémica con alcalosis respiratoria compensada.,"Los hallazgos por separado son: pH normal pero con tendencia alcalosis, Insuficencia respiratoria aguda, hipocapnia y bicarbonato normal. La respuesta mas apropiada me parece la 1, dado que la paciente no presenta una alcalosis metabólica (el bicarbonato estaría mas elevado), mucho menos una acidosis (el bicarbonato estaría bajo). La alcalosis tampoco es mixta, sino que es principalmente respiratoria. Probablemente la paciente esté hiperventilando por su insuficiencia respiratoria, y el riñón que siempre compensa mas tarde está empezando a retener HCO3 para compensar y mantener el pH. Por tanto creo que la respuesta correcta es la 1.",,"{'1': 'Insuficiencia respiratoria hipoxémica con alcalosis respiratoria compensada.', '2': 'Alcalosis metabólica aguda con insuficiencia respiratoria hipoxémica e hipocápnica.', '3': 'Insuficiencia respiratoria normocapnica crónica, sin alteración del equilibrio acido-base.', '4': 'Insuficiencia respiratoria hipoxémica crónica con acidosis metabólica compensada.', '5': 'Insuficiencia respiratoria hipoxémica con alcalosis mixta compensada.'}",1
casimedicos_460_174,CasiMedicos,dev,,TRAUMATOLOGY AND ORTHOPEDICS,"Caso clinico: Mujer de 60 años, diabética insulinodependiente, que presenta omalgia derecha de predominio nocturno de varias semanas de evolución. No refiere traumatismo. En la exploración física destaca una limitación activa y pasiva de todos los arcos de movimiento del hombro. ¿Qué cuadro clínico sospecha como primera posibilidad diagnóstica?",Una capsulitis adhesiva.,"Todo apunta a una capsulitis adhesiva, como bien dices. La edad, el sexo, la clínica… lo de la DM…",,"{'1': 'Una tumoración maligna localizada en la epífisis proximal de húmero.', '2': 'Una artritis séptica de hombro.', '3': 'Una capsulitis adhesiva.', '4': 'Un proceso degenerativo artrósico acromioclavicular.', '5': 'nan'}",3
casimedicos_333_90,CasiMedicos,dev,,ENDOCRINOLOGY,"Caso clinico: Una mujer de 35 años consulta por un nódulo tiroideo derecho detectado incidentalmente una mañana al observarse en el espejo un bulto en la cara anterior del cuello. Tras los estudios pertinentes se decide intervenir quirúrgicamente a la paciente realizándose una tiroidectomia total con vaciamiento del componente ganglionar central. Siendo el informe del patólogo de nódulo tiroideo de 2,3 cm ocupado en su totalidad por un carcinoma papilar de tiroides, variante células altas, sin infiltración vascular pero sí capsular. Las concentraciones de tiroglobulina 24 h después de la tiroidectomia son de 14 ng/mL. ¿Cuál sería el siguiente paso que usted daría en esta paciente?",Demorar el inicio del tratamiento sustitutivo-supresor de TSH con levotiroxina y remitir la paciente al servicio de Medicina Nuclear para la administración de una dosis ablativa de 100 mCi de I131.,"La tiroglobulina es sintetizada en las células foliculares y luego secretada a la circulación, por lo tanto, después de la tiroidectomía total debe desaparecer, si eso no ocurre hay que pensar en la existencia de restos de tejido de metástasis.",,"{'1': 'Remitir de nuevo a la paciente al cirujano para que realice un vaciamiento ganglionar laterocervical derecho.', '2': 'Iniciar tratamiento con una dosis de levotiroxina supresora de TSH y citarla a revisión 6 meses después con una nueva determinación analítica de tiroglobulina y una ecografía cervical.', '3': 'Solicitar un PET-TAC para ver si hay afectación ganglionar.', '4': 'Demorar el inicio del tratamiento sustitutivo-supresor de TSH con levotiroxina y remitir la paciente al servicio de Medicina Nuclear para la administración de una dosis ablativa de 100 mCi de I131.', '5': 'nan'}",4
casimedicos_185_66,CasiMedicos,dev,,ENDOCRINOLOGY,"Caso clinico: Un paciente de 74 años con resección intestinal tras una trombosis mesentérica, acude a consulta por cansancio y dolor óseo. Había sufrido una fractura de Colles tres meses antes. Los estudios analíticos ponen de manifiesto una anemia de 9.5 g/dl, microcítica, albúmina 3.5 g/di, calcio 7.5 mg/dl, fosfato 2.0 mg/dl y fosfatasa alcalina 224 UI (normal hasta 120 UI). Las radiografías del fémur muestran unas bandas radiolúcidas perpendiculares a la cortical en el lado interno de su parte superior. ¿Cuál es el diagnóstico más probable?:",Osteomalacia.,"En este caso hay datos importantes como el antecedente de resección intestinal, la hipocalcemia y ha hipofosforemoia; esto nos debe hacer pensar en un déficit de vitamina D por malabsorción y por tanto, en una osteomalacia. El resto de datos: fractura previa, dolores y la radiografía apoyan el diagnóstico.",,"{'1': 'Osteoporosis.', '2': 'Enfermedad de Paget.', '3': 'Osteitis fibrosa.', '4': 'Metástasis de cáncer de próstata.', '5': 'Osteomalacia.'}",5
casimedicos_107_206,CasiMedicos,dev,,GENETICS AND IMMUNOLOGY,"Caso clinico: Una niña de 8 años (caso índice) está diagnosticada clínicamente como afecta de neurofibromatosis tipo 1 (NF1) o enfermedad de Von Recklinghausen con múltiples neurofibromas, manchas café con leche y nódulos de Lisch. Su padre (no diagnosticado de NF1) falleció por accidente de circulación a los 38 años. La madre presenta a la exploración dos manchas café con leche y acude a la consulta de consejo genético con su nueva pareja donde se plantea un diagnóstico genético pre implantación (DGP). ¿Está indicado en este caso un DGP?",Está indicado tras detectar la mutación causante en el caso índice y eventualmente en su madre.,"Lo primero es detectar la mutación y una vez detectada, si la madre es portadora, proseguir con el DGP.",,"{'1': 'Sí, al tener la madre 2 manchas café con leche es portadora y el DGP está indicado con estos datos.', '2': 'Está indicado tras detectar la mutación causante en el caso índice y eventualmente en su madre.', '3': 'No está indicado pues la NF1 responde a mutaciones en el gen de la neurofibromin (17q11.2), con herencia recesiva.', '4': 'No, dos manchas café con leche no son diagnósticas y su nueva pareja es muy improbable que sea portador (la NF1 es una enfermedad poco frecuente).', '5': 'Está indicado con estos datos un DGP consistente en seleccionar embriones in vitro, para implantar en el útero materno aquellos sin la mutación.'}",2
casimedicos_114_96,CasiMedicos,dev,,HEMATOLOGY,"Caso clinico: Una mujer de 43 años consulta a su médico de Atención Primaria por cansancio, gingivorragia y petequias. Se realiza analítica en la que destaca: anemia de 8 gr/dl, trombopenia de 4000/microlitro y leucopenia de 1200/microlitro con neutropenia absoluta. En estudio de coagulación se observa alargamiento del APTT (43″), actividad de la protrombina disminuida (55%), hipofibrinogenemia (98 mg/dl) y presencia de concentración elevada de D-Dimero y monómeros de fibrina. Se remite para estudio hematológico urgente, realizándose un aspirado de médula ósea en el que se observa infiltración masiva por elementos inmaduros de núcleo hendido y bastones de Auer en el citoplasma. ¿Cuál es el diagnóstico más probable en este paciente?",Leucemia aguda promielocítica.,Una mujer con pancitopenia. Una médula ósea que muestra infiltración masiva por elementos inmaduros que están proliferando sin parar…¿con bastones de Auer? Leucemia aguda promielocítica. Esos bastones son la fusión de gránulos primarios de los mielocitos en desarrollo.,,"{'1': 'Leucemia mieloide crónica.', '2': 'Leucemia aguda promielocítica.', '3': 'Leucemia aguda monoblástica.', '4': 'Leucemia linfoide crónica.', '5': 'Leucemia linfoide aguda.'}",2
casimedicos_61_92,CasiMedicos,dev,,ANESTHESIOLOGY AND CRITICAL CARE,"Caso clinico: Un hombre de 30 años sufre caída de una altura de 2 metros de pie. Muestra tumefacción de talón izquierdo, así como hormigueos leves por cara anterior de muslo derecho y escroto, así como disestesias en ambos pies. La rotación de los MMII en la camilla cogidos por los tobillos es indolora y la compresión de la pelvis es asintomática. CORRECT ANSWER: 3",Palparemos el abdomen y lo rotaremos en bloque para palpar la columna toraco-lumbar.,"Por los síntomas que cuentan, hormigueo en cara anterior de muslo, escroto y disestesias en pies, parece existir una afectación vertebral a nivel L2-3 y raíces sacras, con lo que lo correcto sería realizar un examen radiológico sin estar movilizando al paciente. Pero sí hay que movilizarlo para explorarlo, evidentemente, en bloque. La columna cervical parece estar indemne porque el paciente moviliza adecuadamente los dos brazos, sin parestesias.",,"{'1': 'Lo sentaremos en la camilla para poder explorar la columna cervical.', '2': 'Remitiremos a Rx para realizar estudio de extremidades inferiores.', '3': 'Palparemos el abdomen y lo rotaremos en bloque para palpar la columna toraco-lumbar.', '4': 'Le colocaremos un collarín cervical y remitiremos a radiología para estudio de imagen de columna cervical y extremidades inferiores.', '5': 'Solicitaremos una eco abdominal.'}",3
